place,name,blkgrps,population,households,alltransit_performance_score,state
"""4271856""","""Souderton""",7.0,6813.0,2628.0,3.2,PA
"""4271976""","""South Bethlehem""",0.02,17.82,7.57,0.0,PA
"""4272072""","""South Coatesville""",0.83,1742.35,648.38,2.2,PA
"""4272080""","""South Connellsville""",1.0,1857.0,680.0,1.0,PA
"""4272168""","""South Fork""",1.0,929.0,401.0,0.0,PA
"""4272192""","""South Greensburg""",2.0,2143.0,1027.0,2.3,PA
"""4272216""","""South Heights""",0.12,291.43,121.67,0.2,PA
"""4272344""","""Southmont""",3.0,2136.0,939.0,3.3,PA
"""4272376""","""South New Castle""",0.68,646.26,279.8,0.2,PA
"""4272403""","""South Park Township""",11.0,13419.0,5524.0,2.6,PA
"""4272416""","""South Philipsburg""",0.38,535.6,228.44,0.0,PA
"""4272432""","""South Pottstown""",1.05,1543.94,756.37,2.2,PA
"""4272448""","""South Renovo""",1.0,475.0,189.0,0.0,PA
"""4272520""","""South Temple""",0.69,836.09,334.46,5.3,PA
"""4272552""","""South Uniontown""",0.96,1243.77,529.66,2.3,PA
"""4272576""","""Southview""",0.09,170.99,59.18,0.0,PA
"""4272592""","""South Waverly""",1.0,965.0,432.0,0.7,PA
"""4272616""","""Southwest Greensburg""",2.0,2157.0,993.0,3.8,PA
"""4272648""","""South Williamsport""",7.0,6252.0,2698.0,1.8,PA
"""4272704""","""Spartansburg""",0.07,43.82,16.09,0.0,PA
"""4272736""","""Speers""",0.38,512.32,231.37,2.8,PA
"""4272768""","""Spinnerstown""",0.43,994.87,365.67,0.0,PA
"""4272872""","""Springboro""",0.05,44.02,17.81,0.0,PA
"""4272920""","""Spring City""",3.0,3350.0,1490.0,3.0,PA
"""4272960""","""Springdale""",4.0,3375.0,1563.0,4.8,PA
"""4273192""","""Spring Grove""",2.0,2289.0,917.0,1.1,PA
"""4273224""","""Spring Hill""",0.61,636.83,263.64,0.0,PA
"""4273264""","""Spring House""",2.08,3627.14,1427.28,2.7,PA
"""4273288""","""Spring Mills""",0.03,49.03,15.99,0.0,PA
"""4273296""","""Springmont""",0.72,516.84,250.85,4.1,PA
"""4273312""","""Spring Mount""",0.88,2085.39,833.99,0.0,PA
"""4273318""","""Spring Ridge""",0.32,1097.54,405.19,3.4,PA
"""4273528""","""Spry""",4.21,4679.19,2119.63,2.3,PA
"""4273704""","""Starbrick""",0.12,112.58,46.33,1.1,PA
"""4273720""","""Star Junction""",0.12,147.72,60.18,0.6,PA
"""4273784""","""Starrucca""",0.12,126.47,52.32,0.0,PA
"""4273808""","""State College""",27.0,42224.0,12459.0,7.3,PA
"""4273848""","""State Line""",0.39,802.14,278.96,0.3,PA
"""4273888""","""Steelton""",6.0,5953.0,2100.0,3.7,PA
"""4274040""","""Stevens""",0.38,463.35,189.03,0.0,PA
"""4274104""","""Stewartstown""",0.99,1981.41,883.28,0.0,PA
"""4274160""","""Stiles""",0.72,874.45,307.95,2.1,PA
"""4274184""","""Stillwater""",0.1,165.22,67.74,0.0,PA
"""4274224""","""Stockdale""",0.86,548.19,250.75,3.0,PA
"""4274232""","""Stockertown""",1.0,1162.0,391.0,2.2,PA
"""4274288""","""Stoneboro""",1.0,937.0,483.0,0.0,PA
"""4274360""","""Stonerstown""",0.03,33.92,13.91,0.0,PA
"""4274416""","""Stonybrook""",1.46,3030.95,1189.31,2.0,PA
"""4274448""","""Stony Creek Mills""",0.81,928.96,373.22,3.2,PA
"""4274544""","""Stormstown""",0.34,920.66,325.53,1.1,PA
"""4274568""","""Stouchsburg""",0.09,137.3,56.69,0.9,PA
"""4274660""","""Stowe""",3.28,3233.15,1287.23,2.1,PA
"""4274672""","""Stoystown""",0.01,12.94,5.58,0.0,PA
"""4274712""","""Strasburg""",0.33,479.92,167.72,0.0,PA
"""4274728""","""Strattanville""",0.14,133.88,63.91,0.0,PA
"""4274744""","""Strausstown""",0.01,28.4,10.07,0.0,PA
"""4274848""","""Strodes Mills""",0.09,155.37,65.94,0.1,PA
"""4274864""","""Strong""",0.0,6.6,2.69,0.0,PA
"""4274888""","""Stroudsburg""",5.0,5491.0,2359.0,3.1,PA
"""4274944""","""Sturgeon""",0.17,391.24,138.63,0.0,PA
"""4275000""","""Sugarcreek""",4.0,5112.0,2171.0,1.3,PA
"""4275024""","""Sugar Grove""",1.0,593.0,223.0,0.0,PA
"""4275072""","""Sugar Notch""",1.0,905.0,359.0,2.2,PA
"""4275136""","""Summerhill""",0.43,284.89,131.65,0.0,PA
"""4275168""","""Summerville""",0.04,31.41,13.11,0.0,PA
"""4275248""","""Summit Hill""",3.0,2954.0,1119.0,0.0,PA
"""4275272""","""Summit Station""",0.08,76.1,32.64,0.0,PA
"""4275304""","""Sunbury""",11.0,9643.0,4172.0,0.0,PA
"""4275381""","""Sunrise Lake""",0.62,591.81,196.71,0.0,PA
"""4275432""","""Sun Valley""",0.68,1799.02,650.86,0.5,PA
"""4275568""","""Susquehanna Depot""",2.0,1619.0,636.0,0.0,PA
"""4275574""","""Susquehanna Trails""",0.54,1209.82,415.82,0.0,PA
"""4275584""","""Sutersville""",0.11,121.02,54.67,0.0,PA
"""4275648""","""Swarthmore""",5.71,5892.95,1819.9,7.8,PA
"""4275664""","""Swartzville""",0.49,1176.51,454.48,0.0,PA
"""4275728""","""Sweden Valley""",0.02,26.43,9.18,0.0,PA
"""4275816""","""Swissvale""",10.0,8881.0,4411.0,7.5,PA
"""4275832""","""Swoyersville""",5.0,4982.0,2128.0,2.1,PA
"""4275888""","""Sykesville""",1.0,1017.0,495.0,0.0,PA
"""4275944""","""Sylvania""",0.03,34.38,12.88,0.4,PA
"""4275968""","""Table Rock""",0.01,11.31,4.05,0.0,PA
"""4276032""","""Tamaqua""",8.0,6841.0,3077.0,1.4,PA
"""4276104""","""Tarentum""",5.0,4480.0,2026.0,4.5,PA
"""4276144""","""Tatamy""",1.0,1063.0,383.0,4.0,PA
"""4276184""","""Taylor""",6.0,6061.0,2505.0,3.3,PA
"""4276232""","""Taylorstown""",0.07,66.23,22.67,0.0,PA
