week,start_date,end_date,zip_code,vaccine_measure_id,final_zip_pred,state_name,county_name,vaccine_measure_name,definition
26,2021-06-25,2021-07-01,10517,1,0.0515154644949904,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10518,1,0.0431225246443553,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10519,1,0.0246072328679388,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10520,1,0.0257016169808491,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10522,1,0.0239402370833615,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10523,1,0.0383818917837374,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10524,1,0.0161164522844211,New York,Putnam County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10526,1,0.0368592505718969,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10527,1,0.0186307523838189,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10528,1,0.0337076748142595,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,01053,1,0.0070206875194266,Massachusetts,Hampshire County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10530,1,0.0200312561858887,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10532,1,0.0284287024439329,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10533,1,0.009494802187519,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10535,1,0.0356069479862816,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10536,1,0.0361627986532918,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10537,1,0.0610085702897857,New York,Putnam County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10537,1,0.0610085702897857,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10538,1,0.0183374402815438,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,01054,1,0.0022247947746845,Massachusetts,Franklin County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10541,1,0.0363076346532175,New York,Putnam County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10541,1,0.0363076346532175,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
